cluster,instance,timestamp,cpu_usage_percentage
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:36:00,13.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:37:00,26.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:38:00,3.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:39:00,3.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:40:00,4.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:41:00,0.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:42:00,2.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:43:00,19.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:44:00,12.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:45:00,22.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:46:00,29.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:47:00,19.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:48:00,1.51
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:49:00,3.14
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:50:00,26.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:51:00,15.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:52:00,24.75
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:53:00,25.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:54:00,27.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:55:00,28.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:56:00,16.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:57:00,10.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:58:00,28.86
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 19:59:00,16.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:00:00,1.93
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:01:00,19.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:02:00,17.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:03:00,26.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:04:00,19.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:05:00,10.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:06:00,28.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:07:00,24.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:08:00,126.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:09:00,8.79
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:10:00,11.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:11:00,20.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:12:00,2.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:13:00,7.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:14:00,21.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:15:00,14.4
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:16:00,12.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:17:00,4.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:18:00,13.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:19:00,23.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:20:00,7.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:21:00,8.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:22:00,20.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:23:00,29.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:24:00,18.2
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:25:00,3.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:26:00,9.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:27:00,69.79
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:28:00,6.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:29:00,18.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:30:00,12.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:31:00,6.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:32:00,24.4
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:33:00,22.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:34:00,19.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:35:00,7.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:36:00,2.94
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:37:00,17.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:38:00,16.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:39:00,139.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:40:00,1.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:41:00,2.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:42:00,29.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:43:00,23.51
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:44:00,27.66
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:45:00,5.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:46:00,28.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:47:00,4.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:48:00,15.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:49:00,24.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:50:00,10.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:51:00,12.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:52:00,3.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:53:00,3.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:54:00,18.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:55:00,20.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:56:00,23.32
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:57:00,16.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:58:00,19.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 20:59:00,0.41
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:00:00,4.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:01:00,29.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:02:00,2.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:03:00,20.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:04:00,5.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:05:00,21.5
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:06:00,21.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:07:00,7.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:08:00,8.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:09:00,19.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:10:00,11.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:11:00,5.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:12:00,21.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:13:00,4.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:14:00,25.67
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:15:00,15.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:16:00,3.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:17:00,20.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:18:00,15.57
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:19:00,8.94
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:20:00,12.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:21:00,8.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:22:00,7.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:23:00,4.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:24:00,10.88
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:25:00,7.53
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:26:00,20.5
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:27:00,20.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:28:00,15.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:29:00,23.34
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:30:00,25.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:31:00,46.71
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:32:00,18.57
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:33:00,8.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:34:00,26.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:35:00,0.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:36:00,10.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:37:00,21.65
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:38:00,2.4
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:39:00,5.5
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:40:00,17.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:41:00,16.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:42:00,138.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:43:00,24.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:44:00,3.86
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:45:00,0.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:46:00,20.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:47:00,9.04
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:48:00,18.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:49:00,4.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:50:00,14.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:51:00,15.13
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:52:00,17.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:53:00,15.4
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:54:00,14.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:55:00,9.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:56:00,2.14
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:57:00,2.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:58:00,7.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 21:59:00,10.67
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:00:00,15.48
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:01:00,9.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:02:00,20.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:03:00,25.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:04:00,8.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:05:00,5.79
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:06:00,3.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:07:00,18.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:08:00,13.32
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:09:00,5.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:10:00,22.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:11:00,4.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:12:00,16.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:13:00,15.81
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:14:00,22.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:15:00,1.65
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:16:00,26.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:17:00,21.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:18:00,6.48
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:19:00,5.5
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:20:00,12.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:21:00,24.53
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:22:00,25.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:23:00,15.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:24:00,25.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:25:00,0.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:26:00,1.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:27:00,27.35
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:28:00,23.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:29:00,13.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:30:00,22.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:31:00,28.67
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:32:00,23.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:33:00,25.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:34:00,22.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:35:00,5.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:36:00,25.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:37:00,5.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:38:00,26.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:39:00,13.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:40:00,20.31
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:41:00,14.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:42:00,2.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:43:00,8.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:44:00,29.51
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:45:00,28.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:46:00,9.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:47:00,29.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:48:00,25.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:49:00,18.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:50:00,1.2
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:51:00,27.04
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:52:00,16.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:53:00,26.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:54:00,25.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:55:00,24.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:56:00,20.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:57:00,8.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:58:00,10.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 22:59:00,9.25
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:00:00,0.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:01:00,17.48
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:02:00,20.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:03:00,25.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:04:00,4.2
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:05:00,16.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:06:00,0.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:07:00,2.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:08:00,1.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:09:00,21.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:10:00,2.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:11:00,21.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:12:00,7.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:13:00,26.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:14:00,24.39
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:15:00,28.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:16:00,111.86
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:17:00,28.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:18:00,25.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:19:00,20.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:20:00,5.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:21:00,8.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:22:00,6.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:23:00,18.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:24:00,15.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:25:00,26.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:26:00,28.58
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:27:00,12.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:28:00,15.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:29:00,29.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:30:00,8.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:31:00,23.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:32:00,6.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:33:00,20.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:34:00,7.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:35:00,24.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:36:00,16.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:37:00,5.58
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:38:00,6.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:39:00,14.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:40:00,28.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:41:00,23.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:42:00,14.65
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:43:00,10.13
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:44:00,16.48
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:45:00,22.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:46:00,23.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:47:00,9.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:48:00,21.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:49:00,19.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:50:00,28.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:51:00,25.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:52:00,23.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:53:00,67.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:54:00,8.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:55:00,25.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:56:00,12.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:57:00,8.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:58:00,62.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-05 23:59:00,25.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:00:00,4.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:01:00,13.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:02:00,14.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:03:00,1.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:04:00,5.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:05:00,24.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:06:00,24.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:07:00,8.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:08:00,26.25
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:09:00,23.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:10:00,96.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:11:00,22.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:12:00,28.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:13:00,27.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:14:00,7.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:15:00,28.25
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:16:00,18.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:17:00,3.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:18:00,17.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:19:00,15.02
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:20:00,25.67
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:21:00,15.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:22:00,7.66
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:23:00,20.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:24:00,16.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:25:00,6.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:26:00,17.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:27:00,24.65
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:28:00,0.86
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:29:00,18.93
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:30:00,10.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:31:00,8.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:32:00,11.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:33:00,10.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:34:00,24.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:35:00,8.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:36:00,21.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:37:00,2.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-06 00:38:00,28.54
